Elapsed,Reward
8.007336,50.0
8.027056,50.0
8.046786,50.0
8.066684,50.0
8.0875,50.0
8.108357,50.0
8.128503,50.0
8.148262,50.0
8.168008,50.0
8.187436,50.0
8.202907,50.0
8.214871,50.0
8.227068,50.0
8.239208,50.0
8.251456,50.0
8.263672,50.0
8.270169,24.0
8.282626,50.0
8.294895,50.0
8.313855,50.0
8.32678,50.0
8.334759,30.0
8.347689,50.0
8.360584,50.0
8.373057,50.0
8.385207,50.0
8.397571,50.0
8.409779,49.0
8.423328,50.0
8.436455,50.0
8.449004,50.0
8.461067,50.0
8.473968,50.0
8.486265,50.0
8.498999,50.0
8.511183,50.0
8.531649,50.0
8.55183,50.0
8.572001,50.0
8.592064,50.0
8.605509,44.0
8.61745,50.0
8.629594,50.0
8.641629,50.0
8.653851,43.0
8.674087,50.0
8.694043,50.0
8.707867,50.0
8.71996,50.0
8.739945,50.0
8.760078,50.0
8.780194,50.0
8.800161,50.0
8.812713,50.0
8.825076,50.0
8.837383,50.0
8.84968,50.0
8.861884,50.0
8.874332,50.0
8.895024,50.0
8.915298,50.0
8.934885,50.0
9.381264,50.0
9.400054,50.0
9.413868,50.0
9.42707,50.0
9.445711,50.0
9.464503,50.0
9.476689,50.0
9.488394,50.0
9.500258,50.0
9.512064,50.0
9.523958,50.0
9.535518,50.0
9.552936,50.0
9.565622,50.0
9.583998,50.0
9.595818,50.0
9.608114,50.0
9.620378,50.0
9.632095,50.0
9.644414,50.0
9.656101,50.0
9.669076,50.0
9.686705,50.0
9.706481,50.0
9.726378,50.0
9.746562,50.0
9.766673,50.0
9.786237,50.0
9.800003,50.0
9.812149,50.0
9.824204,50.0
9.836233,50.0
9.848158,50.0
9.860119,50.0
9.872042,50.0
9.883944,50.0
9.898456,50.0
9.914206,50.0
9.934376,50.0
9.954703,50.0
9.972672,50.0
9.985176,50.0
9.99723,50.0
10.011137,50.0
10.031414,50.0
10.051442,50.0
10.071622,50.0
10.091938,50.0
10.109423,50.0
10.121811,50.0
10.135476,50.0
10.148397,50.0
10.161094,50.0
10.174212,50.0
10.193737,50.0
10.213307,50.0
10.23316,50.0
10.253161,50.0
10.272858,50.0
10.292579,50.0
10.312397,50.0
10.332398,50.0
10.351962,50.0
10.372221,50.0
10.39179,50.0
10.411329,50.0
10.430662,50.0
10.450117,50.0
10.469838,50.0
10.490563,50.0
10.510282,50.0
10.52583,50.0
10.537906,50.0
10.550429,50.0
10.563317,50.0
10.575536,50.0
10.588198,50.0
10.602005,50.0
10.614651,50.0
10.627653,50.0
10.641004,50.0
10.653553,50.0
10.671614,50.0
10.686534,50.0
10.698694,50.0
10.71127,50.0
10.731698,50.0
10.751807,50.0
10.772095,50.0
10.792452,50.0
10.812328,50.0
10.832465,50.0
10.852223,50.0
10.872128,50.0
10.89205,50.0
10.911943,50.0
10.932146,50.0
10.952272,50.0
10.968697,50.0
10.980728,50.0
11.000984,50.0
11.020787,50.0
11.040706,50.0
11.052777,50.0
11.064916,50.0
11.078983,50.0
11.09241,50.0
11.104347,50.0
11.116775,50.0
11.128935,50.0
11.141505,50.0
11.154271,50.0
11.166387,50.0
11.179946,50.0
11.197384,50.0
11.208162,43.0
11.220466,50.0
11.232793,50.0
11.245019,50.0
11.262838,50.0
11.28277,50.0
11.302498,50.0
11.319322,40.0
11.334879,50.0
11.347361,50.0
11.360107,50.0
11.372373,50.0
11.384276,50.0
11.39633,50.0
11.408352,50.0
11.420928,50.0
11.432849,45.0
11.445172,50.0
11.456415,44.0
11.469024,50.0
11.481784,50.0
11.494431,50.0
11.506683,50.0
11.519437,50.0
11.532451,50.0
11.552291,50.0
11.572067,50.0
11.592421,50.0
11.612666,50.0
11.632546,50.0
11.65281,50.0
11.673948,50.0
11.694758,50.0
11.708258,50.0
11.72031,50.0
11.732645,50.0
11.738118,17.0
11.750801,50.0
11.763083,50.0
11.776483,50.0
11.788457,50.0
11.800718,50.0
11.812784,50.0
11.832042,50.0
11.851852,50.0
11.871557,50.0
11.891651,50.0
11.911547,50.0
11.931257,50.0
11.951244,50.0
11.971136,50.0
11.991001,50.0
12.011383,50.0
12.031473,50.0
12.051665,50.0
12.071817,50.0
12.091935,50.0
12.111745,50.0
12.1321,50.0
12.151893,50.0
12.164616,50.0
12.177215,50.0
12.189658,50.0
12.201823,50.0
12.214119,50.0
12.225771,50.0
12.238872,35.0
12.25316,48.0
12.268217,50.0
12.288319,50.0
12.308382,50.0
12.328412,50.0
12.348263,50.0
12.360581,50.0
12.374134,50.0
12.386219,50.0
12.398922,50.0
12.411683,50.0
12.424358,50.0
12.436946,50.0
12.44983,50.0
12.462412,50.0
12.474534,50.0
12.487203,50.0
12.499947,50.0
12.519739,50.0
12.539488,50.0
12.559401,50.0
12.575212,50.0
12.587996,50.0
12.601092,50.0
12.613739,50.0
12.626376,50.0
12.646258,50.0
12.666239,50.0
12.686225,50.0
12.706232,50.0
12.726475,50.0
12.74697,50.0
12.767683,50.0
12.788439,50.0
12.809054,50.0
12.829544,50.0
12.849944,50.0
12.870281,50.0
12.890461,50.0
12.906728,50.0
12.918588,50.0
12.932532,50.0
12.944554,50.0
12.956779,50.0
12.968138,50.0
12.980071,50.0
12.991635,50.0
13.003149,50.0
13.015055,50.0
13.026463,50.0
13.041627,50.0
13.056688,50.0
13.068871,50.0
13.081567,50.0
13.09394,50.0
13.105391,50.0
13.117625,50.0
13.129127,50.0
13.140826,50.0
13.155286,50.0
13.172063,50.0
13.184352,50.0
13.204065,50.0
13.223298,50.0
13.242904,50.0
13.262809,50.0
13.282709,50.0
13.302545,50.0
13.323339,50.0
13.343942,50.0
13.364369,50.0
13.381273,50.0
13.39336,50.0
13.40629,50.0
13.418761,50.0
13.431823,50.0
13.445157,50.0
13.459021,50.0
13.478594,50.0
13.498534,50.0
13.518189,50.0
13.537796,50.0
13.557357,50.0
13.576937,50.0
13.59626,50.0
13.616181,50.0
13.635888,50.0
13.655143,50.0
13.667632,50.0
13.679982,50.0
13.699748,50.0
13.719559,50.0
13.739551,50.0
13.75954,50.0
13.779464,50.0
13.799302,50.0
13.819135,50.0
13.839172,50.0
13.859507,50.0
13.879589,50.0
13.899367,50.0
13.918705,50.0
13.930361,50.0
13.94238,50.0
13.953692,50.0
13.967145,50.0
13.979705,50.0
13.992183,50.0
14.004196,50.0
14.016053,50.0
14.02455,33.0
14.036082,50.0
14.048076,50.0
14.060096,50.0
14.071769,50.0
14.088066,50.0
14.101737,50.0
14.114036,50.0
14.12653,50.0
14.138335,50.0
14.150285,50.0
14.162577,50.0
14.182834,50.0
14.20036,50.0
14.213617,50.0
14.225309,45.0
14.237191,50.0
14.24955,50.0
14.262004,50.0
14.27441,50.0
14.287157,50.0
14.299404,49.0
14.311955,50.0
14.325368,50.0
14.338319,50.0
14.348648,21.0
14.364866,38.0
14.383236,45.0
14.395151,50.0
14.403971,34.0
14.413122,34.0
14.429234,50.0
14.442737,39.0
14.459041,38.0
14.472649,32.0
14.492495,50.0
14.512317,50.0
14.531768,50.0
14.551811,50.0
14.572183,50.0
14.592555,50.0
14.612663,50.0
14.632959,50.0
14.65317,50.0
14.673549,50.0
14.694292,50.0
14.71306,50.0
14.725553,50.0
14.73856,50.0
14.75891,50.0
14.779506,50.0
14.800121,50.0
14.820491,50.0
14.840727,50.0
14.858389,50.0
14.870415,50.0
14.882991,50.0
14.897128,50.0
14.914151,50.0
14.933982,50.0
14.953954,50.0
14.973986,50.0
14.993823,50.0
15.013916,50.0
15.034804,50.0
15.050896,50.0
15.064217,50.0
