Elapsed,Reward
13.781182,50.0
13.796419,50.0
13.812012,50.0
13.827051,50.0
13.842076,50.0
13.857439,50.0
13.866689,50.0
13.876381,50.0
13.887247,50.0
13.898635,50.0
13.914256,50.0
13.927778,44.0
13.942996,50.0
13.958171,50.0
13.973853,50.0
13.984396,50.0
13.991002,35.0
14.006954,50.0
14.018729,50.0
14.027683,47.0
14.041975,50.0
14.057247,50.0
14.072533,50.0
14.084334,50.0
14.093862,50.0
14.103261,50.0
14.112419,50.0
14.122146,44.0
14.131186,50.0
14.141253,50.0
14.15084,50.0
14.160735,50.0
14.169999,50.0
14.179728,50.0
14.188818,50.0
14.198404,50.0
14.207604,50.0
14.216733,47.0
14.223777,38.0
14.234247,50.0
14.244478,50.0
14.258981,50.0
14.274469,50.0
14.29,50.0
14.305613,50.0
14.321322,50.0
14.336691,50.0
14.351499,48.0
14.367162,50.0
14.382642,50.0
14.397847,50.0
14.41055,50.0
14.4195,50.0
14.428523,50.0
14.440568,50.0
14.456053,50.0
14.471826,50.0
14.487258,50.0
14.502722,50.0
14.518112,50.0
14.533889,50.0
14.549301,50.0
14.558874,50.0
14.568065,50.0
14.577217,50.0
14.586863,50.0
14.595908,50.0
14.605732,50.0
14.615881,50.0
14.625846,50.0
14.635827,50.0
14.645204,50.0
14.655168,50.0
14.664498,50.0
14.674376,50.0
14.683729,50.0
14.693506,50.0
14.704142,50.0
14.719215,50.0
14.729351,50.0
14.739492,48.0
14.754413,47.0
14.769818,50.0
14.784967,50.0
14.800727,50.0
14.816395,50.0
14.831031,50.0
14.844404,50.0
14.857593,50.0
14.871076,50.0
14.885175,50.0
14.898967,50.0
14.909338,50.0
14.918418,50.0
14.927381,50.0
